varhadi_0011.wav|चित्र अठरा: डबल जिवंत होणं येसूच्या दुश्मनाईनं अशा प्रकारे विचार केला की त्यानं त्याले नाश करून टाकलं, पण असं झालं नाही. प्रभू येसू क्रुसावर मेल्यानंतर, त्याच्या दोस्तईनं त्याच्या शरीराले एका गुफ्यात ठेवलं, अन त्या गुफ्याच्या दरवाजावर एक मोठा गोटा ठेवला. दोन दिवसाच्या नंतर, तिसऱ्या दिवशी येसू मसी डबल जिवंत झाला.  काही बाया त्या गुफेजवळ गेल्या, काऊन की गाडण्याच्या पद्धतीले पूर्ण करावं म्हणून. त्यानं त्या गोट्याले गुफ्याच्या दरवाजापासून सरकलेलं पाहिलं अन पाहिलं की प्रभू येसू मसीचं शरीर तिथे नाही हाय. अन दोन स्वर्गदूत त्यांच्यासमोर प्रगट झाले आणि त्यानं त्याले म्हटलं, "येसू जिता हाय." त्यानं म्हटलं, "तो इथं नाही हाय. तो जिता झाला हाय. हा, येसू जिता झाला हाय मेल्यातून. तो खरंच परमेश्वर हाय."  येसू जिवंत हाय. त्यानं शैतानावर आणि मरणावर विजय मिळवला हाय.
varhadi_0012.wav|चित्र एकोणीस: थोमाचं विश्वास करणं प्रभू येसू डबल जिता झाल्यानंतर, तो आपल्या चेल्यासमोर प्रगट झाला. तो त्याच्यासोबत बोलला अन त्याच्यासोबत जेवला पण. एक चेला ज्याचं नाव थोमा होतं, तो त्या वेळेस त्याच्यासोबत नव्हता. त्यानं त्या गोष्टीवर विश्वास नाही ठेवलं की प्रभू येसू मसी डबल जिता झाला हाय. त्यानं असं म्हटलं की जवापर्यंत मी प्रभू येसू मसीच्या हातात लागलेल्या जखमेले नाही पायन अन त्याले स्पर्श नाही करन, तवापर्यंत मी ह्या गोष्टीवर विश्वास नाही ठेवन की येसू मसी मेल्यातून डबल जिता झाला हाय.  एका हफ्त्यानंतर येसू मसी डबल आपल्या चेल्यासमोर प्रगट झाला, तवा तिथं थोमा पण होता. जसं की तुम्ही ह्या चित्रात पाहू शकता, थोमा प्रभू येसू मसीच्या पायावर पडला आणि म्हणायला लागला, "माय प्रभू, माय परमेश्वर." अन मग कधीच थोमानं शक नाही केलं प्रभू येसू मसीच्या डबल जिवंत झाल्यावर.  येसूनं त्याले म्हटलं, "तूनं मायेवर विश्वास ठेवला की तूनं मले पाहिला हाय. पण धन्य हाय ते लोकं जे मले नाही पाहिल्यावर पण विश्वास ठेवतीन."
varhadi_0013.wav|पर्मेश्वर चे वचन जे फुस्तक अपन चित्रा मधे पाओच हक्तो ते बाइबल हाई ये पर्मेश्वर चे वचन हाई ये पर्मेश्वर चे विशय और त्याचा रस्ता चे विशय आमले सांगते पर्मेश्वर सारा लोकां वर प्रेम करतो जे काई पण मी तुमाले सांगन, ते बाइबल मनुद सांगन।
varhadi_0014.wav|चित्र वीस: स्वर्गात जाणं प्रभू येसू मसी मेल्यातून जिता झाल्यावर, तो लय लोकायसमोर प्रगट झाला. चाळीस दिवसानंतर प्रभू येसू मसीची स्वर्गात जायची वेळ आली, काऊन की जे काम करायले ह्या संसारात तो आला होता, ते त्यानं करून टाकलं होतं. मग प्रभू येसू मसीनं आपल्या चेल्याले म्हटलं, "जा, साऱ्या देशात चेल्याले बनवा, अन त्यानले साऱ्या गोष्टी जे मी तुमाले शिकवल्या, पालन करणं शिकवा."  ज्याप्रमाणं चेले त्याले पाहत होते, प्रभू येसू मसी धरतीले सोडून आकाशात जायले लागला अन हळूहळू ढगात गायब झाला. अन त्याच्याच नंतर दोन स्वर्गदूत तिथं प्रगट झाले. त्यानं चेल्याले असं म्हटलं, "जसं येसुले तुम्ही स्वर्गात जातांनी पाहत हाय, एक दीस येसू वापस तसंच डबल ह्या संसारात येईन."  येसू मसी आता स्वर्गात हाय, अन तो तिथं त्या लोकासाठी जागा तयार करत हाय जे प्रभू येसू मसीचं अनुसरण करते. काय तुम्ही प्रभू येसू मसीवर विश्वास अन त्याचं अनुसरण करान काय? काय तुम्ही तयार हाय त्याले भेटायले, जवा तो वापस येईन?
varhadi_0015.wav|चित्र एकवीस: खाली क्रूस येसू मसी क्रुसावर काऊन मेला? प्रभू येसू मसी अशासाठी मेला की पापी लोक त्याच्या शिक्षेपासून वाचवले जावे. येसू मसीनं कधी पाप नाही केलं. क्रूस आमाले हे आठवण करून देते की तो याच्यासाठी मेला की त्या पापाले आमच्यापासून दूर करावं, ज्यामुळे आपण परमेश्वरापासून दूर होतो.  येसू पवित्र आणि पापापासून अलग होता. देवाचं कोकरू होता तो. त्यानं आपल्यासाठी आपल्या जिवाचं बलिदान केलं. जवा आपण येसूवर विश्वास ठेवतो अन आपल्या पापापासून मागं फिरतो, परमेश्वर त्याच वेळी आपल्या साऱ्या पापाले माफ करतो. येसू मसी आपले परमेश्वराचे लेकरं बनवते. समोर येणारं चित्र तुमाले मदत करन, तुमाले ह्या गोष्टी समजण्यासाठी की येसू मसीचं पालन करणाऱ्या माणसाचं अर्थ काय हाय.
varhadi_0016.wav|चित्र बावीस: दोन रस्ते प्रभू येसूनं सार्वकालिक जीवनाविषयी शिकवलं. हरेक जण पापाच्या मोठ्या रस्त्यापासून सुरुवात करते, कारण की आपल्या साऱ्यामध्ये पापाचा स्वभाव हाय, जो आमाले आदमापासून भेटलेला हाय. लहान रस्ता आमाले स्वर्गाच्या सार्वकालिक जीवनाकडे घेऊन जाते जे परमेश्वराकडून हाय.  येसूनं म्हटलं की आपले मोठ्या रस्त्याले सोडून लहान रस्त्यानं आपले चाललं पाहिजे. आपण पाहू शकतो ह्या चित्रामध्ये की एका क्रुसाले एका लहान रस्त्यावर ठेवलं हाय. आम्ही त्या रस्त्यावर जवा जातो, जवा आपण आपल्या पापाची कबुली करतो, अन आपल्या पापाले मागं सोडून येसू मसीच्या मरणावर विश्वास करतो. कितीतरी सारे लोकं आपल्या पापाच्या जीवनाले सोडायला तयार नसते. स्वर्गाचा रस्ता त्यांच्यासाठी लहान हाय. ते त्या मोठ्या रस्त्यावर तवापर्यंत चालत राहतेत जवापर्यंत ते नाश होऊन नरकात नाही जात.  तुम्ही कोणता रस्ता निवडता? तुम्ही आत्ताच परमेश्वरासोबत काऊन बोलत नाही? तुम्ही त्याले म्हणा, "प्रभू येसू मसी, तू महान आणि पवित्र हाय. अन मी हे कबूल करतो, मी पापी हाय. मी प्रभू येसू मसीच्या मरणावर विश्वास करतो. मी विश्वास करतो की त्याने माया शिक्षेले स्वतःवर घेतलं. कृपा करून मले माफ कर. मले माया पापातून शुद्ध कर, अन मले त्या पोरासारखा बनव. मले त्या गोष्टीचं पालन करायचं हाय. मले त्या रस्त्यावर चालायचं हाय अन जगायचं हाय जे प्रभू येसू मसी आपले दाखवते. जवा मी मरन, तवा मले स्वर्गात जायचं हाय. धन्यवाद प्रभू."
varhadi_0017.wav|चित्र तेवीस: परमेश्वराचे लेकरं ह्या चित्रामध्ये तुम्ही पाहू शकता येसुले, तो संसाराच्या हरेक राज्यात अन हरेक देशातल्या सर्व भाषा अन सर्व धर्माच्या लोकांचं तो स्वागत करत हाय. ते त्याच्यावर विश्वास ठेवत आहेत अन ते देवाचे लेकरं झाले हाय. ते त्या लहान रस्त्यावर हाय जे स्वर्गात घेऊन जाते.  परमेश्वराचे लेकरं एका मोठ्या परिवारासारखे हायेत. त्यातले काही एक अमीर राहू शकते अन काही गरीब राहू शकतेत. कोणी काळे राहू शकतेत, कोणी गोरे राहू शकतेत. ते माणसं राहू शकतेत, बाया राहू शकतेत आणि लेकरं पण राहू शकतेत. ते सारे येसू मसीच्या द्वारे एकत्र आणले गेले हायेत.
varhadi_0018.wav|चित्र चोवीस: पुन्हा जन्म घेणं जवा प्रभू येसू मसी ह्या धरतीवर होता, त्या एडी खूपच खास धर्मगुरू होता ज्याचं नाव निकदेम होतं. एका रात्री तो प्रभू येसू मसीच्या जवळ गेला काही प्रश्नानले विचाराले. प्रभू येसू मसीनं त्याले लय सारे हैराण करणाऱ्या गोष्टी सांगितल्या.  त्यानं असं म्हटलं, "जर कोणी परमेश्वराच्या घरचा सदस्य बनाचं असन तर त्याले डबल जन्म घ्या लागन." आम्ही परमेश्वराच्या परिवारात त्या वेळेस जातो जवा आपण डबल जन्म घेतो. पहिले शरीरानं जन्म घेणं, नंतर आत्म्यानं जन्म घेणं. आत्म्यानं जन्म घेतल्यानंतर पवित्र आत्मा आपले एक नवीन जीवन देते. हे जीवन प्रभू येसू मसीवर विश्वास केल्यावर आपले भेटते. आपण नवे लोकं बनतो, परमेश्वराचे लोकं.
varhadi_0019.wav|चित्र पंचवीस: पवित्र आत्म्याचं येणं प्रभू येसू मसीचं स्वर्गात जाण्याच्या पहिले, येसू मसीनं आपल्या चेल्याले असं वचन दिलं होतं की तो त्याच्या मदतीसाठी पवित्र आत्म्याले पाठवन. प्रभू येसू मसीच्या स्वर्गात जायच्या दहा दिवसानंतर त्याचे सारे चेले एका जागी जमा झाले. तुम्ही चित्रात पाहू शकता, एका तुफानासारखा मोठा आवाज आला. आगेसारखी जीभ साऱ्या चेल्यावर येत होती. पवित्र आत्मा आला अन त्या साऱ्याले भरलं, जसं प्रभू येसूनं म्हटलं होतं.  त्या दिवशी साऱ्या जगातून येरुशलेमेत लोकं जमा झाले होते. चेल्याईनं त्या लोकांच्या भाषेत बोलण्याची शक्ती मिळवली होती. अन त्याईनं परमेश्वराच्या महान अन अद्भुत कार्याले त्याले सांगितलं. तीन हजार लोकं त्या दिवशी येसूमध्ये आले. आत्ता पण पवित्र आत्मा त्या लोकायीमध्ये राहते जे परमेश्वराचं खरंच पालन करते. पवित्र आत्मा शक्ती देते त्या लोकानले की ते येसूच्या आज्ञेचं पालन करन अन दुसऱ्या लोकाले प्रभू येसू मसीच्या बारेमध्ये सांगन.
varhadi_0020.wav|चित्र सव्वीस: उजेडात चालणं आपण ह्या चित्रात पाहू शकतो की एक माणूस प्रभू येसू मसीवर विश्वास ठेवत नाही, तो अंधारात चालतो अन तो हमेशा ठोकर खाऊन पडते, काऊन की त्याच्यापाशी उजेड नाही, ज्यापासून तो ध्यान देऊन चालू शकन.  जवा आपण प्रभू येसू मसीवर विश्वास ठेवतो अन त्याच्या रस्त्यावर चालतो, तवा आम्ही त्या माणसासारखे बनतो जे उजेडात चालतात. त्याले माहीत हाय कुठं खड्डा हाय, कुठं ठोकर लागू शकते, अन ते साऱ्या गोष्टीपासून वाचून खऱ्या रस्त्यावर आरामानं चालतात. येसूनं म्हटलं, "मी संसाराचा प्रकाश हाय. जर माय कोणी अनुसरण करन, तर तो अंधारात चालणार नाही." तो आपला पवित्र आत्मा साऱ्या विश्वास करणाऱ्याले देते, काऊन की पवित्र आत्मा साऱ्या विश्वास करण्या राह्यले चांगल्या मार्गावर घेऊन जाईन.
varhadi_0021.wav|चित्र सत्तावीस: एक नवा माणूस हरेक माणूस जो कोणी प्रभू येसू मसीवर विश्वास ठेवते, तो एक नवा माणूस बनते. त्याची इच्छा असते परमेश्वराच्या वचनाचं पालन करायची. तो परमेश्वराच्या वचनाले धन्यवाद म्हणते, काऊन की परमेश्वरानं त्याच्या पापाची माफी केली अन त्याले नवीन जीवन दिल्ं. तो परमेश्वराले कधी दुःखी करायले पाहत नाही. जो प्रभू येसू मसीवर विश्वास ठेवते, ते व्यभिचार आणि मारामारी नाही करत. ते चोऱ्या आणि मूर्तिपूजा नाही करत.  पवित्र आत्मा साऱ्या विश्वासणाऱ्याले सामर्थ्य देते की ते आपल्या वाईट कामाले सोडून चांगले कामं करायले पाहावं.
varhadi_0022.wav|चित्र अठ्ठावीस: एक ख्रिस्ती परिवार जवा एक परिवार खरोखर प्रभू येसूच्या रस्त्यावर चालतो, तवा त्या परिवारात नवरा आपल्या बायकोले प्रेम करते अन बायको आपल्या नवऱ्याची इज्जत करते. हेच परमेश्वराचं वचन शिकवते. नवरा अन बायको एकमेकाले उत्साहित करत राहतेत, अन आपल्या लेकराले परमेश्वरावर प्रेम करायले अन त्याच्या वचनाचं पालन करायले शिकवते. जो परिवार परमेश्वराची इज्जत करते, थे प्रार्थना आणि काम एकसाथ खुशीनं करते.
varhadi_0023.wav|चित्र एकोणतीस: आपल्या दुश्मनावर पण प्रेम करणं येसूनं पण आपल्या चेल्याले हेच शिकवलं की ते साऱ्या लोकांवर प्रेम करावं, इथपर्यंत की आपल्या दुश्मनावर पण प्रेम करावं. प्रभू येसूनं एक वेळा एका माणसाची गोष्ट सांगतली, तो एका प्रवासात होता. प्रवासाच्या मधात डाकूनं त्याच्यावर हमला केला अन डाकूनं त्याले लय मारलं.  एका माणसानं, की जो दुसऱ्या समाजाचा होता, त्या माणसाले पाहिलं ज्याच्यावर डाकूंचा हमला झालं. त्या दुसऱ्या समाजाच्या माणसानं त्या जखमेनं भरलेल्या माणसाच्या जखमावर पट्ट्या बांधल्या, अन त्याले आपल्या गध्यावर बसवून एका सराईत नेलं अन त्याची काळजी घेतली. त्यानं आपल्या खिशातले सराईच्या मालकाले काही पैसे दिले, काऊन की तो जखमेनं भरलेल्या माणसाची चांगली काळजी घेईन. प्रभू येसू मसीनं म्हटलं की आपले पण हरेक गरजू माणसाची मदत केली पाहिजे अन त्याच्यावर प्रेम केलं पाहिजे, कोणत्याही समाजाचा किंवा जातीचा का नसो.
varhadi_0024.wav|चित्र 3 संसाराची रचना परमेश्वरान सारे संसाराले बनवला त्याना माठल असा होय और तसद जाल त्याना माठल मनुन त्याना आकाशाले बनवला और त्याना समुद्राले पण बनवला और तो बोलला और जमीन बनली त्याँते, वी मैं आदित्व तों, अध्याकात आखंव करते हैं। अशा प्रकारे पर्मेश्वरान सर्व गुश्टी ची रचना किली पर्मेश्वर खूश होता त्या सर्व वस्तुले पाउं जे त्याना बनावला जे काई पन परमेश्वराना बनावला, ते लयात फांगला होता
varhadi_0025.wav|चित्र तीस: येसू मसी साऱ्याहून शक्तिमान हाय ह्या चित्रामध्ये आपण दोन माणसायले पाहू शकतो जे आपल्या मुर्त्याले आणि ताविजाले आगीत जाळत हाय. ते शैतानाची आराधना करत होते, पण आता प्रभू येसू मसीचं अनुसरण करते. येसू मसीवर विश्वास करणारा माणूस कवा पण त्यानं शैतानाची आराधना नाही केली पाहिजे. आमाले शैतानाले भ्यायची गरज नाही, काऊन की आमचा परमेश्वर शैतानाहूनही जास्त शक्तिमान हाय. हरेक विश्वासणाऱ्याले शैतानाच्या बंधनातून आझाद होणं गरजेचं हाय. जवा कवा आपण प्रभू येसू मसीले सुरक्षेले मांगू, तवा तो आपली मदत खरंच करन.
varhadi_0026.wav|चित्र एकतीस: दुष्टात्म्याले काढणं एक वेळा एक माणूस होता, त्याच्यामध्ये खूप सारे भुतं होते. त्याले साखळ्यानं आणि बेड्यानं बांधू शकत नव्हते, काऊन की त्याच्यातले भुतं लय शक्तिमान होते. पण प्रभू येसूनं त्या भुताले आदेश दिल्ं की ते त्या माणอกจาก निघून जावं, अन ते त्या माणอกจาก निघून गेले.  तो माणूस त्या भुताच्या जाळ्यातून मोकळा झाला, अन त्यानं आपल्या दोस्तयाले जे प्रभू येसू मसीनं त्याच्या जीवनात केलं, ते सारेले सांगितलं. येसू मसीनं कितीतरी साऱ्या लोकाले भुतापासून मोकळं केलं. शैतान आणि भुतं प्रभू येसू मसी जे म्हणते ते ऐकतेत. होऊ शकते तुम्ही पण विश्वासी असान, पण तुम्ही पण भुतानं परेशान हायेत.  तुम्ही हे आठवण ठेवा की तुम्ही पण परमेश्वराचे लोकं हायेत. शैतानाले तुमच्या जीवनात काहीच जागा नाही. शैतानाले थांबवा आणि सर्वशक्तिमान प्रभू येसू मसीले मांगा की तो तुमच्या जीवनात असलेल्या भुताले काढून टाकावं. दुसऱ्या विश्वासणाऱ्यासाठी पण प्रार्थना करा. जेव्हा तुम्ही येसूचं मनन ते ऐकान, तवा तो तुमची रक्षा करन, ज्यामुळे शैतान तुमचं कधीच नुस्कान करू शकत नाही.
varhadi_0027.wav|चित्र बत्तीस: परीक्षा शैतान हमेशा हेच कोशिश करतो की तो परमेश्वराच्या लोकायचं परीक्षा घेईन. त्याले असं वाटते की प्रभू येसूवर जे विश्वास ठेवते, त्यांनी विश्वास नाही ठेवावा. शैतान ह्या वस्तूमुळे विश्वासणाऱ्यांची परीक्षा घेतो, जसं की पैसे, कपडे, अन तंबाखू, दारू अन वाईट जीवन. त्याले असं वाटते की आपण असा विचार करावा की हे सारं करून आपले खुशी भेटू शकते, पण शैतान लय खोटा हाय. तो आपले फसवते अन परमेश्वरापासून दूर करायले पाहते.  परमेश्वराले मदतीची हाक मारा अन प्रार्थना करा की आपण हरेक परीक्षेचं सामना करावं. अन फक्त प्रभू येसू मसीवर विश्वास करा अन त्याचं अनुसरण करा.
varhadi_0028.wav|चित्र तेहतीस: जर आपण पाप करू त काय व्हईन विश्वासणाऱ्याने पाप केलं त? येसूनं एक गोष्ट सांगतली की एक वेळा एक जवान पोरगा आपल्या घराले सोडून जाते एका दूर देशात. त्यानं कितीतरी सारे खराब कामं केले. त्यानं एक मोठं पाप केलं व्यभिचार करून. त्यानं आपल्या बापाचं सारी इस्टेट गमावली ह्याच कामामुळे.  पण एका दिवशी त्या गावामध्ये लय मोठा दुष्काळ आला, तवा तो लय गरीब झाला अन भुकेनं तडपू लागला. त्याले माहीत होतं की त्यानं परमेश्वराच्या विरुद्ध अन आपल्या बापाच्या विरुद्ध एक मोठं पाप केलं. जे काम त्यानं केलं होतं, त्या कामामुळे त्याले लय पश्चाताप झाला. तो आपल्या बापाजवळ डबल वापस आला.  त्याचं पोरगं पापी असल्यानंतर पण, त्याच्या बापानं त्याच्यावर प्रेम करणं सोडलं नाही. तो लय खुशी-खुशीनं आपल्या पोराले आपल्या घरी घेऊन गेला अन त्याच्या पापाची त्याले माफी दिली. जर आपण पण पापं करतो, त आमाले पण आपल्या पापाचा पश्चाताप केला पाहिजे, त आपल्या पापाकडून वळून आपले परमेश्वराजवळ गेलं पाहिजे. परमेश्वर आमच्या पापाईले माफ करन अन आपले पण बापासारखं स्वीकारन. येसूनं म्हटलं, "स्वर्गात लय खुशी मनवली जाते जवा एक पापी माणूस आपल्या पापापासून पश्चाताप करतो."
